samurai-rebellion,"{'Director': ['Masaki Kobayashi'], 'Principal Cast': ['Etsuko Ichihara', 'G', 'Isao Yamagata', 'Michiko Ôtsuka', 'Shigeru K', 'Tatsuo Matsumura', 'Tatsuya Nakadai', 'Tatsuyoshi Ehara', 'Toshirô Mifune', 'Yôko Tsukasa'], 'Cast': ['Emi Yamada', 'Hideo Fukuhara', 'Jun Hamamura', 'Masao Mishima', 'Takamaru Sasaki']}"
king-kong-1933,"{'Director': ['Ernest B. Schoedsack', 'Merian C. Cooper'], 'Principal Cast': ['Bruce Cabot', 'Fay Wray', 'Frank Reicher', 'James Flavin', 'King Kong', 'Noble Johnson', 'Robert Armstrong', 'Sam Hardy', 'Steve Clemente', 'Walter Ackerman'], 'Cast': ['Ed Allen', 'Etta Mae Allen', 'Frank Angel', 'James Adamson', 'Van Alder']}"
the-incredibles,"{'Director': ['Brad Bird'], 'Principal Cast': ['Craig T. Nelson', 'Holly Hunter', 'Jason Lee', 'Samuel L. Jackson'], 'Cast': ['Dominique Louis', 'Eli Fucile', 'Jean Sincere', 'Lou Romano', 'Maeve Andrews', 'Michael Bird', 'Sarah Vowell', 'Spencer Fox', 'Teddy Newton', 'Wallace Shawn', 'Wayne Canney']}"
before-sunset,"{'Director': ['Richard Linklater'], 'Principal Cast': ['Ethan Hawke', 'Julie Delpy'], 'Cast': ['Albert Delpy', 'Denis Evrard', 'Diabolo', 'Louise Lemoine Torres', 'Mariane Plasteig', 'Marie Pillet', 'Rodolphe Pauly', 'Vernon Dobtcheff']}"
being-john-malkovich,"{'Director': ['Spike Jonze'], 'Principal Cast': ['Cameron Diaz', 'Catherine Keener', 'John Cusack', 'John Malkovich'], 'Cast': ['Byrne Piven', 'Eric Weinstein', 'Judith Wetzell', 'K.K. Dodds', 'Kevin Carroll', 'Madison Lanc', 'Mary Kay Place', 'Ned Bellamy', 'Octavia Spencer', 'Orson Bean', 'Reginald C. Hayes']}"
a-prophet,"{'Director': ['Jacques Audiard'], 'Principal Cast': ['Tahar Rahim'], 'Cast': ['Adel Bencherif', 'Antoine Basler', 'Foued Nassah', 'Frédéric Graziani', 'Gilles Cohen', 'Hichem Yacoubi', 'Jean-Emmanuel Pagni', 'Jean-Philippe Ricci', 'Leïla Bekhti', 'Niels Arestrup', 'Pierre Leccia', 'Rabah Loucif', 'Reda Kateb', 'Slimane Dazi']}"
hard-to-be-a-god,"{'Director': ['Aleksei German'], 'Cast': ['Aleksandr Chutko', 'Aleksandr Ilin', 'Algimantas Maceina', 'Dmitriy Vladimirov', 'Evgeniy Gerchakov', 'Igor Volkov', 'Juris Laucinsh', 'Laura Lauri', 'Leonid Yarmolnik', 'Natalya Moteva', 'Oleg Botin', 'Pyotr Merkurev', 'Remigijus Bilinskas', 'Yuriy Tsurilo']}"
almost-famous,"{'Director': ['Cameron Crowe'], 'Principal Cast': ['Billy Crudup'], 'Cast': ['Anna Paquin', 'Fairuza Balk', 'Frances McDormand', 'Jason Lee', 'Jimmy Fallon', 'John Fedevich', 'Kate Hudson', 'Liz Stauber', 'Mark Kozelek', 'Michael Angarano', 'Noah Taylor', 'Patrick Fugit', 'Philip Seymour Hoffman', 'Zooey Deschanel']}"
paths-of-glory,"{'Director': ['Stanley Kubrick'], 'Principal Cast': ['Kirk Douglas', 'Ralph Meeker'], 'Cast': ['Adolphe Menjou', 'Bert Freed', 'Christiane Kubrick', 'Emile Meyer', 'Fred Bell', 'George Macready', 'Jerry Hausner', 'Joe Turkel', 'Kem Dibbs', 'Peter Capell', 'Richard Anderson', 'Timothy Carey', 'Wayne Morris']}"
cold-war,"{'Director': ['Pawel Pawlikowski'], 'Principal Cast': ['Adam Ferency', 'Adam Szyszkowski', 'Adam Woronowicz', 'Agata Kulesza', 'Borys Szyc', 'Cédric Kahn', 'Drazen Sivak', 'Giorgio Rayzacher', 'Jeanne Balibar', 'Joanna Kulig', 'Slavko Sobin', 'Tomasz Kot'], 'Cast': ['Adam Szyszkowski', 'Aleksandra Kacprzak', 'Aloïse Sauvage', 'Anna Zagórska', 'Izabela Andrzejak', 'Martin Budny', 'Philip Lenkowsky', 'Tomasz Markiewicz']}"
big-men,{'Director': ['Rachel Boynton']}
american-splendor,"{'Director': ['Robert Pulcini', 'Shari Springer Berman'], 'Principal Cast': ['Harvey Pekar', 'Paul Giamatti', 'Shari Springer Berman'], 'Cast': ['Barbara Brown', 'Cameron Carter', 'Chris Ambrose', 'Daniel Tay', 'Danny Hoch', 'Earl Billings', 'James Urbaniak', 'Joey Krajcar', 'Josh Hutcherson', 'Larry John Meyers', 'Mary Faktor', 'Vivienne Benesch']}"
hannah-and-her-sisters,"{'Director': ['Woody Allen'], 'Principal Cast': ['Barbara Hershey', 'Dianne Wiest', 'Mia Farrow', 'Michael Caine', 'Woody Allen'], 'Cast': ['Carrie Fisher', 'Christian Clemenson', 'J.T. Walsh', 'John Turturro', 'Julia Louis-Dreyfus', 'Julie Kavner', 'Lewis Black', 'Lloyd Nolan', ""Maureen O'Sullivan"", 'Max von Sydow']}"
the-circus,"{'Director': ['Charles Chaplin'], 'Principal Cast': ['Al Ernest Garcia', 'Albert Austin', 'Charles Chaplin', 'George Davis', 'Harry Crocker', 'Henry Bergman', 'John Rand', 'Merna Kennedy', 'Steve Murphy', 'Tiny Sandford'], 'Cast': ['Chester A. Bachman', 'Eugene Barry', 'Heinie Conklin', 'Jack Bernard', 'Stanley Blystone']}"
the-tale,"{'Director': ['Jennifer Fox'], 'Principal Cast': ['Chelsea Alden', 'Common', 'Elizabeth Debicki', 'Ellen Burstyn', 'Frances Conroy', 'Isabella Amara', 'Isabelle Nélisse', 'Jason Ritter', 'John Heard', 'Laura Allen', 'Laura Dern'], 'Cast': ['Emily Sandifer', 'Gretchen Koerner', 'Isabella Amara', 'Isabelle Nélisse', 'Jaqueline Fleming', 'Jessica Sarah Flaum', 'Madison David', 'Matthew Rauch', 'Noah Lomax', 'Thom Bishops', 'Tina Parker']}"
gosford-park,"{'Director': ['Robert Altman'], 'Principal Cast': ['Maggie Smith', 'Ryan Phillippe'], 'Cast': ['Bob Balaban', 'Camilla Rutherford', 'Charles Dance', 'Claudie Blakley', 'Geraldine Somerville', 'James Wilby', 'Jeremy Northam', 'Kristin Scott Thomas', 'Laurence Fox', 'Michael Gambon', 'Natasha Wightman', 'Tom Hollander', 'Trent Ford']}"
dirty-harry,"{'Director': ['Don Siegel'], 'Principal Cast': ['Andrew Robinson', 'Clint Eastwood', 'Harry Guardino', 'John Larch', 'John Mitchum', 'John Vernon', 'Lyn Edgington', 'Mae Mercer', 'Reni Santoni', 'Ruth Kobart'], 'Cast': ['James Nolan', 'Josef Sommer', 'Maurice Argent', 'William Paterson', 'Woodrow Parfrey']}"
the-fits,"{'Director': ['Anna Rose Holmer'], 'Principal Cast': ['Royalty Hightower'], 'Cast': ['Alexis Neblett', 'Antonio A.B. Grant Jr.', ""Da'Sean Minor"", 'Inayah Rodgers', 'Lauren Gibson', 'Makyla Burnam', 'Royalty Hightower']}"
mangrove,"{'Director': ['Steve McQueen'], 'Principal Cast': ['Gary Beadle', 'Gershwyn Eustache Jnr', 'Jay Simpson', 'Jodhi May', 'Joshua Viner', 'Letitia Wright', 'Malachi Kirby', 'Rochenda Sandall', 'Sam Spruell', 'Shaun Parkes'], 'Cast': ['James Hillier', 'Jon Prophet', 'Karl Farrer', 'Michelle Greenidge', 'Robert Jarvis']}"
mad-max-fury-road,"{'Director': ['George Miller'], 'Principal Cast': ['Charlize Theron', 'John Howard', 'Nathan Jones', 'Nicholas Hoult', 'Riley Keough', 'Tom Hardy', 'Zoë Kravitz'], 'Cast': ['Abbey Lee', 'Angus Sampson', 'Charlize Theron', 'Coco Jack Gillies', 'Courtney Eaton', 'Debra Ades', 'Hugh Keays-Byrne', 'Iota', 'John Howard', 'Josh Helman', 'Megan Gale', 'Mel Gibson', 'Melissa Jaffer', 'Nathan Jones', 'Nicholas Hoult', 'Richard Carter', 'Richard Norton', 'Riley Keough', 'Rosie Huntington-Whiteley', 'Tom Hardy', 'Zoë Kravitz']}"
united-93,"{'Director': ['Paul Greengrass'], 'Principal Cast': ['David Alan Basche', 'Liza Colón-Zayas'], 'Cast': ['Christian Clemenson', 'Denny Dillon', 'Gary Commock', 'J.J. Johnson', 'Lorna Dallas', 'Nancy McDoniel', 'Opal Alladin', 'Polly Adams', 'Ray Charleson', 'Richard Bekins', 'Starla Benford', 'Susan Blommaert', 'Trish Gates']}"
capturing-the-friedmans,"{'Director': ['Andrew Jarecki'], 'Principal Cast': ['Arnold Friedman', 'David Friedman', 'Elaine Friedman', 'Jesse Friedman'], 'Cast': ['Abbey Boklan', 'Anthony Sgeugloi', 'Chuck Scarborough', 'Frances Galasso', 'Howard Friedman', 'John McDermott', 'Joseph Onorato', 'Judd Maltin', 'Ron Georgalis', 'Scott Banks', 'Seth Friedman']}"
the-truman-show,"{'Director': ['Peter Weir'], 'Principal Cast': ['Jim Carrey'], 'Cast': ['Angel Schmiedt', 'Blair Slater', 'Brian Delate', 'Don Taylor', 'Fritz Dominique', 'Heidi Schanz', 'Holland Taylor', 'Judy Clayton', 'Laura Linney', 'Natascha McElhone', 'Noah Emmerich', 'Peter Krause', 'Ron Taylor', 'Ted Raymond']}"
american-hustle,"{'Director': ['David O. Russell'], 'Principal Cast': ['Alessandro Nivola', 'Amy Adams', 'Bradley Cooper', 'Christian Bale', 'Jennifer Lawrence', 'Jeremy Renner', 'Louis C.K.', 'Robert De Niro'], 'Cast': ['Adrian Martinez', 'Alessandro Nivola', 'Amy Adams', 'Anthony Zerbe', 'Bo Cleary', 'Bradley Cooper', 'Christian Bale', 'Christy Scott Cashman', 'Colleen Camp', 'David Boston', 'Dawn Olivieri', 'Elisabeth Röhm', 'Erica McDermott', 'Jack Huston', 'Jeremy Renner', 'Kenn Medeiros', 'Louis C.K.', 'Matthew Russell', 'Melissa McMeekin', 'Michael Peña', 'Paul Herman', 'Robert De Niro', 'Saïd Taghmaoui', 'Shea Whigham', 'Thomas Matthews']}"
paterson,"{'Director': ['Jim Jarmusch'], 'Principal Cast': ['Adam Driver', 'Golshifteh Farahani'], 'Cast': ['Adam Driver', 'Barry Shabaka Henley', 'Brian McCarthy', 'Chasten Harmon', 'Dominic Liriano', 'Frank Harts', 'Golshifteh Farahani', 'Helen-Jean Arthur', 'Jaden Michael', 'Jared Gilman', 'Joan Kendall', 'Johnnie Mae', 'Kacey Cockett', 'Kara Hayward', 'Luis Da Silva Jr.', 'Method Man', 'Nellie', 'Owen Asztalos', 'Rizwan Manji', 'Sterling Jerins', 'Trevor Parham', 'Troy T. Parham', 'William Jackson Harper']}"
star-wars-episode-iv---a-new-hope,"{'Director': ['George Lucas'], 'Principal Cast': ['Carrie Fisher', 'Harrison Ford', 'Mark Hamill'], 'Cast': ['Alec Guinness', 'Alex McCrindle', 'Anthony Daniels', 'David Prowse', 'Eddie Byrne', 'Jack Purvis', 'James Earl Jones', 'Kenny Baker', 'Peter Cushing', 'Peter Mayhew', 'Phil Brown', 'Shelagh Fraser']}"
persepolis,"{'Director': ['Marjane Satrapi', 'Vincent Paronnaud'], 'Principal Cast': ['Catherine Deneuve', 'Chiara Mastroianni', 'Gena Rowlands'], 'Cast': ['Adriana Anderson', 'Amethyste Frezignac', 'Arié Elmaleh', 'Danielle Darrieux', 'François Jerosme', 'Gabrielle Lopes Benites', 'Jean-François Gallotte', 'Lexie Kendrick', 'Mathias Mlekuz', 'Paul Bandey', 'Robert Barr', 'Sean Penn', 'Simon Abkarian', 'Sophie Arthuys', 'Stéphane Foenkinos', 'Tilly Mandelbrot']}"
the-age-of-innocence,"{'Director': ['Martin Scorsese'], 'Principal Cast': ['Daniel Day-Lewis', 'Michelle Pfeiffer', 'Winona Ryder'], 'Cast': ['Alec McCowen', 'Alexis Smith', 'Geraldine Chaplin', 'Joanne Woodward', 'Jonathan Pryce', 'Mary Beth Hurt', 'Michael Gough', 'Miriam Margolyes', 'Richard E. Grant', 'Robert Sean Leonard', 'Siân Phillips', 'Stuart Wilson']}"
minding-the-gap,"{'Director': ['Bing Liu'], 'Principal Cast': ['Bing Liu', 'Kiere Johnson', 'Zack Mulligan']}"
the-best-of-youth,"{'Director': ['Marco Tullio Giordana'], 'Principal Cast': ['Alessio Boni', 'Jasmine Trinca', 'Luigi Lo Cascio'], 'Cast': ['Adriana Asti', 'Andrea Tidona', 'Claudio Gioè', 'Fabrizio Gifuni', 'Giovanni Scifoni', 'Lidia Vitale', 'Mario Schiano', 'Maya Sansa', 'Michele Melega', 'Paolo Bonanni', 'Sonia Bergamasco', 'Valentina Carnelutti']}"
the-overnighters,"{'Director': ['Jesse Moss'], 'Principal Cast': ['Jay Reinke'], 'Cast': ['Jay Reinke', 'Keegan Edwards']}"
the-lives-of-others,"{'Director': ['Florian Henckel von Donnersmarck'], 'Principal Cast': ['Martina Gedeck', 'Sebastian Koch', 'Ulrich Mühe'], 'Cast': ['Bastian Trost', 'Charly Hübner', 'Hans-Uwe Bauer', 'Herbert Knaup', 'Marie Gruber', 'Martin Brambach', 'Matthias Brenner', 'Thomas Thieme', 'Ulrich Tukur', 'Volker Michalowski', 'Volkmar Kleinert', 'Werner Daehn']}"
two-lane-blacktop,"{'Director': ['Monte Hellman'], 'Principal Cast': ['Bill Keller', 'David Drake', 'Dennis Wilson', 'Harry Dean Stanton', 'Jaclyn Hellman', 'James Taylor', 'Laurie Bird', 'Richard Ruth', 'Rudy Wurlitzer', 'Warren Oates'], 'Cast': ['Alan Vint', 'Charles Moore', 'Don Samuels', 'Tom Green', 'W.H. Harrison']}"
house-of-flying-daggers,"{'Director': ['Yimou Zhang'], 'Principal Cast': ['Andy Lau', 'Takeshi Kaneshiro', 'Ziyi Zhang'], 'Cast': ['Dandan Song', 'Dong Liu', 'Hongfei Zhao', 'Hongwei Zhao', 'Jiusheng Wang', 'Jun Guo', 'Liping Tian', 'Qi Zi', 'Shu Zhang', 'Xuedong Qu', 'Yongxin Wang', 'Zhengyong Zhang']}"
63-up,"{'Director': ['Michael Apted'], 'Principal Cast': ['Andrew Brackfield', 'Bruce Balden', 'Charles Furneaux', 'Jacqueline Bassett', 'John Brisby', 'Lynn Johnson', 'Neil Hughes', 'Nicholas Hitchon', 'Peter Davies', 'Susan Sullivan', 'Suzanne Dewey', 'Tony Walker'], 'Cast': ['Andrew Brackfield', 'Jacqueline Bassett', 'John Brisby', 'Neil Hughes', 'Paul Kligerman', 'Peter Davies', 'Susan Sullivan', 'Symon Basterfield']}"
treasure-island,"{'Director': ['Byron Haskin'], 'Principal Cast': ['Basil Sydney', 'Bobby Driscoll', ""Denis O'Dea"", 'Finlay Currie', 'Geoffrey Keen', 'Geoffrey Wilkinson', 'John Laurie', 'Ralph Truman', 'Robert Newton', 'Walter Fitzgerald'], 'Cast': ['Andrew Blackett', 'David Davies', 'Francis de Wolff', 'John Gregson', 'William Devlin']}"
lost-in-translation,"{'Director': ['Sofia Coppola'], 'Principal Cast': ['Bill Murray', 'Giovanni Ribisi', 'Scarlett Johansson'], 'Cast': ['Akiko Takeshita', 'Akira Yamaguchi', 'Catherine Lambert', 'Diamond Yukai', 'François du Bois', 'Gregory Pekar', 'Kazuko Shibata', 'Kazuyoshi Minamimagoe', 'Richard Allen', 'Ryuichiro Baba', 'Take', 'Tim Leffman']}"
blue-is-the-warmest-color,"{'Director': ['Abdel Kechiche'], 'Principal Cast': ['Ad', 'Alma Jodorowsky', 'Anne Loiret', 'Aurélien Recoing', 'Benjamin Siksou', 'Beno', 'Catherine Salée', 'Jeremie Laheurte', 'Léa Seydoux', 'Mona Walravens', 'Salim Kechiouche', 'Sandor Funtek'], 'Cast': ['Ad', 'Alma Jodorowsky', 'Anne Loiret', 'Aurelie Lemanceau', 'Aurélien Recoing', 'Baya Rehaz', 'Benjamin Siksou', 'Beno', 'Catherine Salée', 'Fanny Maurin', 'Jeremie Laheurte', 'Karim Saidi', 'Léa Seydoux', 'Maelys Cabezon', 'Mona Walravens', 'Salim Kechiouche', 'Samir Bella', 'Sandor Funtek']}"
searching-for-bobby-fischer,"{'Director': ['Steven Zaillian'], 'Principal Cast': ['Ben Kingsley', 'David Paymer', 'Hal Scardino', 'Joan Allen', 'Joe Mantegna', 'Laurence Fishburne', 'Max Pomeranc', 'Michael Nirenberg', 'Robert Stephens', 'Vasek Simek'], 'Cast': ['Anthony Heald', 'Dan Hedaya', 'Laura Linney', 'Steven Randazzo', 'William H. Macy']}"
assault-on-precinct-13-1976,"{'Director': ['John Carpenter'], 'Principal Cast': ['Austin Stoker', 'Darwin Joston', 'Laurie Zimmer'], 'Cast': ['Alan Koss', 'Charles Cyphers', 'Frank Doubleday', 'Gilbert De la Pena', 'Henry Brandon', 'John J. Fox', 'Kim Richards', 'Marc Ross', 'Martin West', 'Nancy Kyes', 'Peter Bruni', 'Tony Burton']}"
man-on-wire,"{'Director': ['James Marsh'], 'Principal Cast': ['Philippe Petit'], 'Cast': ['Aaron Haskell', 'Alan Welner', 'Annie Allix', 'Ardis Campbell', 'Barry Greenhouse', 'David Demato', 'David Forman', 'Guy F. Tozzoli', 'Jean François Heckel', 'Jean-Louis Blondeau', 'Jim Moore', 'Mark Lewis', 'Paul McGill', 'Shawn Dempewolff-Barrett']}"
for-sama,"{'Director': ['Edward Watts', 'Waad Al-Khateab'], 'Principal Cast': ['Hamza Al-Khateab', 'Sama Al-Khateab', 'Waad Al-Khateab']}"
force-of-evil,"{'Director': ['Abraham Polonsky'], 'Principal Cast': ['Barry Kelley', 'Beatrice Pearson', 'Howland Chamberlain', 'John Garfield', 'Marie Windsor', 'Paul Fix', 'Paul McVey', 'Roy Roberts', 'Stanley Prager', 'Thomas Gomez'], 'Cast': ['Georgia Backus', 'Jessie Arnold', 'Margaret Bert', 'Murray Alper', 'Sam Ash']}"
still-walking,"{'Director': ['Hirokazu Koreeda'], 'Cast': ['Haruko Kato', 'Hiroshi Abe', 'Hotaru Nomoto', 'Kazuya Takahashi', 'Kirin Kiki', 'Ryôga Hayashi', 'Shohei Tanaka', 'Susumu Terajima', 'Yoshio Harada', 'You', 'Yui Natsukawa']}"
gangs-of-wasseypur,"{'Director': ['Anurag Kashyap'], 'Cast': ['Aditya Kumar', 'Huma Qureshi', 'Jaideep Ahlawat', 'Jameel Khan', 'Manoj Bajpai', 'Nowaz', 'Piyush Mishra', 'Raj Kumar Yadav', 'Richa Chadda', 'Sankalp Acharekar', 'Satyakam Anand', 'Tigmanshu Dhulia', 'Vineet Singh', 'Vipin Sharma', 'Zeishan Quadri']}"
the-last-detail,"{'Director': ['Hal Ashby'], 'Principal Cast': ['Jack Nicholson', 'Randy Quaid'], 'Cast': ['Carol Kane', 'Clifton James', 'Derek McGrath', 'Don McGovern', 'Gerry Salsberg', 'Jim Henshaw', 'Kathleen Miller', 'Luana Anders', 'Michael Chapman', 'Michael Moriarty', 'Nancy Allen', 'Otis Young', 'Pat Hamilton']}"
when-the-levees-broke-a-requiem-in-four-acts,"{'Director': ['Spike Lee'], 'Principal Cast': ['Darleen Asevedo', 'Gralen Bryant Banks', 'Harry Belafonte', 'Jay Asevedo', 'John Barry', 'Lee Arnold', 'Robert Bea', 'Shelton Shakespear Alexander', 'Terence Blanchard', 'Wilhelmina Blanchard'], 'Cast': ['Douglas Brinkley', 'Joseph Bruno', 'Karen Carter', 'Kathleen Blanco', 'Louis Cataldie']}"
borat-cultural-learnings-of-america-for-make-benefit-glorious-nation-of-kazakhstan,"{'Director': ['Larry Charles'], 'Principal Cast': ['Ken Davitian', 'Sacha Baron Cohen'], 'Cast': ['Alan Keyes', 'Bob Barr', 'Jean-Pierre Parent', 'Luenell', 'Mitchell Falk', 'Pamela Anderson']}"
minari,"{'Director': ['Lee Isaac Chung'], 'Principal Cast': ['Alan S. Kim', 'Darryl Cox', 'Eric Starkey', 'Esther Moon', 'Noel Cho', 'Scott Haze', 'Steven Yeun', 'Will Patton', 'Ye-ri Han', 'Yeo-Jong Yun'], 'Cast': ['Ben Hall', 'Jacob M Wade', 'James Carroll', 'Jenny Phagan', 'Tina Parker']}"
barry-lyndon,"{'Director': ['Stanley Kubrick'], 'Principal Cast': ['Marisa Berenson', ""Ryan O'Neal""], 'Cast': ['André Morell', ""Arthur O'Sullivan"", 'Diana Körner', 'Frank Middlemass', 'Gay Hamilton', 'Godfrey Quigley', 'Hardy Krüger', 'Leonard Rossiter', 'Marie Kean', 'Murray Melvin', 'Patrick Magee', 'Philip Stone', 'Steven Berkoff']}"
the-farewell,"{'Director': ['Lulu Wang'], 'Principal Cast': ['Aoi Mizuhara', 'Awkwafina', 'Becca Khalil', 'Diana Lin', 'Diane Dehn', 'Gil Perez-Abraham', 'Han Chen', 'Hong Lin', 'Hong Lu', 'Ines Laimins', 'Jim Liu', 'Shuzhen Zhou', 'Tzi Ma', 'X Mayo', 'Yang Xuejian', 'Yongbo Jiang', 'Zhao Shuzhen'], 'Cast': ['Aoi Mizuhara', 'Becca Khalil', 'Diane Dehn', 'Han Chen', 'Hong Lu', 'Hongli Liu', 'Ines Laimins', 'Jing Zhang', 'Jinhang Liu', 'Shimin Zhang', 'X Mayo', 'Xiang Li', 'Yongbo Jiang', 'Zhao Shuzhen']}"
elle,"{'Director': ['Paul Verhoeven'], 'Principal Cast': ['Anne Consigny', 'Charles Berling', 'Isabelle Huppert', 'Laurent Lafitte'], 'Cast': ['Alice Isaaz', 'Anne Consigny', 'Arthur Mazet', 'Charles Berling', 'Christian Berkel', 'Hugo Conzelmann', 'Isabelle Huppert', 'Jean Douchet', 'Jean-Noël Martin', 'Jonas Bloquet', 'Judith Magre', 'Laurent Lafitte', 'Lucas Prisor', 'Nicolas Beaucaire', 'Olivia Gotanègre', 'Raphaël Lenglet', 'Stéphane Bak', 'Vimala Pons', 'Virginie Efira']}"
the-tale-of-princess-kaguya,"{'Director': ['Isao Takahata'], 'Principal Cast': ['Chloë Grace Moretz', 'James Caan', 'James Marsden', 'Mary Steenburgen'], 'Cast': ['Aki Asakura', 'Beau Bridges', 'Brian Leone', 'Caitlyn Leone', 'Daniel Dae Kim', 'Darren Criss', 'Dean Cain', 'Emily Bridges', 'George Segal', 'Hikaru Ijûin', 'Hynden Walch', 'Isao Hashizume', 'James Caan', 'John Cho', 'Kengo Kôra', 'Lucy Liu', 'Michael Leone', 'Oliver Platt', 'Takaya Kamikawa', 'Takeo Chii', 'Yukiji Asaoka']}"
uncertain,"{'Director': ['Anna Sandilands', 'Ewan McNicol']}"
captain-blood,"{'Director': ['Michael Curtiz'], 'Principal Cast': ['Basil Rathbone', 'Donald Meek', 'Errol Flynn', 'Guy Kibbee', 'Henry Stephenson', 'Hobart Cavanaugh', 'Lionel Atwill', 'Olivia de Havilland', 'Robert Barrat', 'Ross Alexander'], 'Cast': ['David Torrence', 'Forrester Harvey', 'Frank McGlynn Sr.', 'Holmes Herbert', 'Jessie Ralph']}"
two-days-one-night,"{'Director': ['Jean-Pierre Dardenne', 'Luc Dardenne'], 'Principal Cast': ['Alain Eloy', 'Batiste Sornin', 'Catherine Salée', 'Fabrizio Rongione', 'Lara Persain', 'Marion Cotillard', 'Pili Groyne', 'Simon Caudry'], 'Cast': ['Alain Eloy', 'Anette Niro', 'Batiste Sornin', 'Catherine Salée', 'Christelle Cornil', 'Christelle Delbrouck', 'Fabienne Sciascia', 'Fabrizio Rongione', 'Hassaba Halibi', 'Hicham Slaoui', 'Lara Persain', 'Laurent Caron', 'Marion Cotillard', 'Myriem Akeddiou', 'Olivier Gourmet', 'Philippe Jeusette', 'Pili Groyne', 'Rania Mellouli', 'Simon Caudry', 'Timur Magomedgadzhiev', 'Yohan Zimmer']}"
national-gallery,{'Director': ['Frederick Wiseman']}
eighth-grade,"{'Director': ['Bo Burnham'], 'Principal Cast': ['Catherine Oliviere', 'Daniel Zolghadri', 'Deborah Unger', 'Elsie Fisher', 'Emily Robinson', 'Frank Deal', 'Fred Hechinger', 'Gerald W. Jones', 'Greg Crowe', 'Imani Lewis', 'Jake Ryan', 'Josh Hamilton', 'Josh Hamilton', 'Luke Prael', 'Marguerite Stimpson', 'Missy Yager', 'Natalie Carter', 'Nora Mullins'], 'Cast': ['Castor Feinberg', 'Catherine Oliviere', 'Deborah Unger', 'Faith Kelly', 'Frank Deal', 'Fred Hechinger', 'Gerald W. Jones', 'Greg Crowe', 'Jalesia Martinez', 'Kaileen Quinones', 'Kevin R. Free', 'Luke Prael', 'Marguerite Stimpson', 'Missy Yager', 'Natalie Carter', 'Shacha Temirov', ""Thomas J O'Reilly""]}"
a-star-is-born-1954,"{'Director': ['George Cukor'], 'Principal Cast': ['Amanda Blake', 'Charles Bickford', 'Hazel Shermet', 'Irving Bacon', 'Jack Carson', 'James Brown', 'James Mason', 'Judy Garland', 'Lucy Marlow', 'Tommy Noonan'], 'Cast': ['David Armstrong', 'Laurindo Almeida', 'Leon Alton', 'Phil Arnold', 'Rudolph Anders']}"
no-end-in-sight,"{'Director': ['Charles Ferguson'], 'Cast': ['Ali Fadhil', 'Campbell Scott', 'Colin Powell', 'Dick Cheney', 'Donald Rumsfeld', 'Feisal Istrabadi', 'George Tenet', 'Gerald Burke', 'James Bamford', 'Marc Garlasco', 'Omar Fekeiki', 'Paul Hughes', 'Paul Wolfowitz', 'Robert Hutchings', 'Samantha Power']}"
its-a-wonderful-life,"{'Director': ['Frank Capra'], 'Principal Cast': ['Donna Reed', 'James Stewart'], 'Cast': ['Beulah Bondi', 'Frank Albertson', 'Frank Faylen', 'Gloria Grahame', 'H.B. Warner', 'Henry Travers', 'Lionel Barrymore', 'Mary Treen', 'Samuel S. Hinds', 'Thomas Mitchell', 'Todd Karns', 'Virginia Patton', 'Ward Bond']}"
the-madness-of-king-george,"{'Director': ['Nicholas Hytner'], 'Principal Cast': ['Amanda Donohoe', 'Cassandra Halliburton', 'Charlotte Curley', 'Eve Camden', 'Helen Mirren', 'Joanna Hall', 'Peter Bride-Kirk', 'Rupert Graves', 'Thomas Copeland'], 'Cast': ['David Leon', 'Julian Rhind-Tutt', 'Martin Julier', 'Natalie Palys', 'Rupert Everett', 'Russell Martin']}"
phoenix,"{'Director': ['Christian Petzold'], 'Principal Cast': ['Felix Römer', 'Imogen Kogge', 'Michael Maertens', 'Nina Hoss', 'Nina Kunzendorf', 'Ronald Zehrfeld', 'Trystan Pütter', 'Uwe Preuss'], 'Cast': ['Claudia Geisler', 'Daniela Holtz', 'Eva Bay', 'Felix Römer', 'Imogen Kogge', 'Jeff Burrell', 'Kirsten Block', 'Max Hopp', 'Megan Gay', 'Michael Maertens', 'Nikola Kastner', 'Nina Hoss', 'Nina Kunzendorf', 'Ronald Zehrfeld', 'Sofia Exss', 'Trystan Pütter', 'Uwe Preuss', 'Valerie Koch']}"
goodbye-solo,"{'Director': ['Ramin Bahrani'], 'Principal Cast': ['Red West', 'Souleymane Sy Savane'], 'Cast': ['Alexandra Dimopoulos', 'Carmen Leyva', 'Chris Greene', 'Diana Franco Galindo', 'Evelia Garcia', ""Jamill 'Peaches' Fowler"", 'Jim Babel', ""Lane 'Roc' Williams"", 'Lasheka Brown', 'Mamadou Lam', 'Neill Fleeman', 'Peter N. Anyieth', 'Sarah S. Brooks']}"
western,"{'Director': ['Bill Ross IV', 'Turner Ross'], 'Cast': ['Brylyn Wall', 'Chad Foster', 'Martín Wall']}"
stop-making-sense,"{'Director': ['Jonathan Demme'], 'Principal Cast': ['David Byrne'], 'Cast': ['Alex Weir', 'Bernie Worrell', 'Chris Frantz', 'Ednah Holt', 'Jerry Harrison', 'Lynn Mabry', 'Steven Scales', 'Tina Weymouth']}"
